,Timestamp,"PM2.5 
(µg/m³)","NO2
 (µg/m³)","SO2
 (µg/m³)","CO
 (mg/m³)","Ozone
 (µg/m³)",,"sub index
 pm 2.5","sub index 
No2","sub index
 So2","sub index
 CO","sub index 
O3",,Overall AQI
896,14-06-2019,18.56,16.6,4.18,0.49,21.42,,30.93333333,20.75,5.225,24.5,21.42,,30.93333333
897,15-06-2019,30.08,19.58,8.5,0.51,20.59,,50.13333333,24.475,10.625,25.5,20.59,,50.13333333
898,16-06-2019,28.2,23.92,26.52,0.24,10.62,,47,29.9,33.15,12,10.62,,47
899,17-06-2019,27.87,21.18,8.09,0.61,20.66,,46.45,26.475,10.1125,30.5,20.66,,46.45
900,18-06-2019,26.6,16.11,6.45,0.51,23.05,,44.33333333,20.1375,8.0625,25.5,23.05,,44.33333333
901,19-06-2019,27.14,17.89,9.87,0.51,21.79,,45.23333333,22.3625,12.3375,25.5,21.79,,45.23333333
902,20-06-2019,25.31,18.03,12.68,0.5,21.32,,42.18333333,22.5375,15.85,25,21.32,,42.18333333
903,21-06-2019,32.79,27.27,5.97,0.62,22.13,,54.65,34.0875,7.4625,31,22.13,,54.65
904,22-06-2019,31.54,25.56,4.79,0.53,25.16,,52.56666667,31.95,5.9875,26.5,25.16,,52.56666667
905,23-06-2019,34.8,38.11,5.27,0.81,18.69,,58,47.6375,6.5875,40.5,18.69,,58
906,24-06-2019,29.43,32.86,4.39,0.63,25.68,,49.05,41.075,5.4875,31.5,25.68,,49.05
907,25-06-2019,28.52,37.54,4.63,0.77,21.26,,47.53333333,46.925,5.7875,38.5,21.26,,47.53333333
908,26-06-2019,17.83,20.93,4.47,0.66,28.41,,29.71666667,26.1625,5.5875,33,28.41,,33
909,27-06-2019,17.06,23.44,4.56,0.53,22.19,,28.43333333,29.3,5.7,26.5,22.19,,29.3
910,28-06-2019,15.48,17.84,6.16,0.47,17.54,,25.8,22.3,7.7,23.5,17.54,,25.8
911,29-06-2019,18.51,17.06,5.86,0.5,17.01,,30.85,21.325,7.325,25,17.01,,30.85
912,30-06-2019,22.32,18.88,5.24,0.42,20.11,,37.2,23.6,6.55,21,20.11,,37.2
913,01-07-2019,23.48,17.85,6.27,0.43,15.25,,39.13333333,22.3125,7.8375,21.5,15.25,,39.13333333
914,02-07-2019,26.32,22.28,6.3,0.52,8.37,,43.86666667,27.85,7.875,26,8.37,,43.86666667
915,03-07-2019,26.51,17.69,4.27,0.45,6.5,,44.18333333,22.1125,5.3375,22.5,6.5,,44.18333333
916,04-07-2019,23.15,15.5,3.67,0.53,5.72,,38.58333333,19.375,4.5875,26.5,5.72,,38.58333333
917,05-07-2019,21.98,16.81,3.43,0.59,3.16,,36.63333333,21.0125,4.2875,29.5,3.16,,36.63333333
918,06-07-2019,21.01,14.7,3.54,0.63,3.81,,35.01666667,18.375,4.425,31.5,3.81,,35.01666667
919,07-07-2019,18.92,10.29,3.71,0.47,8.15,,31.53333333,12.8625,4.6375,23.5,8.15,,31.53333333
920,08-07-2019,19.68,12.83,2.85,0.47,8.27,,32.8,16.0375,3.5625,23.5,8.27,,32.8
921,09-07-2019,20.03,13.36,4.07,0.47,6.69,,33.38333333,16.7,5.0875,23.5,6.69,,33.38333333
922,10-07-2019,14.62,11.25,3.89,0.46,6.75,,24.36666667,14.0625,4.8625,23,6.75,,24.36666667
923,11-07-2019,19.19,14.27,3.18,0.5,6.53,,31.98333333,17.8375,3.975,25,6.53,,31.98333333
924,12-07-2019,24.43,22.72,4.27,0.64,6.06,,40.71666667,28.4,5.3375,32,6.06,,40.71666667
925,13-07-2019,24.05,20.5,7.69,0.57,10.03,,40.08333333,25.625,9.6125,28.5,10.03,,40.08333333
926,14-07-2019,46.21,19.61,7.57,0.64,9.96,,77.01666667,24.5125,9.4625,32,9.96,,77.01666667
927,15-07-2019,24.47,22.29,5.9,0.65,8.78,,40.78333333,27.8625,7.375,32.5,8.78,,40.78333333
928,16-07-2019,33.1,25.51,5.52,0.7,9.8,,55.16666667,31.8875,6.9,35,9.8,,55.16666667
929,17-07-2019,29.92,20.24,5.63,0.54,10.5,,49.86666667,25.3,7.0375,27,10.5,,49.86666667
930,18-07-2019,27.91,18.1,3.53,0.45,14.17,,46.51666667,22.625,4.4125,22.5,14.17,,46.51666667
931,19-07-2019,29,17.92,4.2,0.45,10.05,,48.33333333,22.4,5.25,22.5,10.05,,48.33333333
932,20-07-2019,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
933,21-07-2019,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
934,22-07-2019,18.08,20.82,2.99,0.77,12.62,,30.13333333,26.025,3.7375,38.5,12.62,,38.5
935,23-07-2019,10.07,14.17,2.67,0.49,11.38,,16.78333333,17.7125,3.3375,24.5,11.38,,24.5
936,24-07-2019,15.58,16.65,3.45,0.67,9.39,,25.96666667,20.8125,4.3125,33.5,9.39,,33.5
937,25-07-2019,20.55,17.94,3.14,0.66,3.99,,34.25,22.425,3.925,33,3.99,,34.25
938,26-07-2019,18.7,15.78,4.37,0.51,4.66,,31.16666667,19.725,5.4625,25.5,4.66,,31.16666667
939,27-07-2019,13.88,7.76,1.34,0.36,2.89,,23.13333333,9.7,1.675,18,2.89,,23.13333333
940,28-07-2019,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
941,29-07-2019,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
942,30-07-2019,16.24,21.22,3.61,0.49,4.99,,27.06666667,26.525,4.5125,24.5,4.99,,27.06666667
943,31-07-2019,18.56,20.56,4.56,0.73,5.1,,30.93333333,25.7,5.7,36.5,5.1,,36.5
944,01-08-2019,11.23,14.31,3.11,0.44,7.21,,18.71666667,17.8875,3.8875,22,7.21,,22
945,02-08-2019,1.38,12.84,2.83,0.53,6.31,,2.3,16.05,3.5375,26.5,6.31,,26.5
946,03-08-2019,46.21,10.76,3.36,0.58,10.74,,77.01666667,13.45,4.2,29,10.74,,77.01666667
947,04-08-2019,46.21,10.71,2.58,0.45,13.32,,77.01666667,13.3875,3.225,22.5,13.32,,77.01666667
948,05-08-2019,46.21,13.35,2.98,0.52,12.22,,77.01666667,16.6875,3.725,26,12.22,,77.01666667
949,06-08-2019,5.38,13.91,3.61,0.34,8.42,,8.966666667,17.3875,4.5125,17,8.42,,17.3875
950,07-08-2019,14.43,12.66,4.25,0.52,5.62,,24.05,15.825,5.3125,26,5.62,,26
951,08-08-2019,15.8,13.27,4.11,0.62,7.81,,26.33333333,16.5875,5.1375,31,7.81,,31
952,09-08-2019,12.96,8.92,3.62,0.47,11.54,,21.6,11.15,4.525,23.5,11.54,,23.5
953,10-08-2019,15.2,12.17,4.68,0.41,8.17,,25.33333333,15.2125,5.85,20.5,8.17,,25.33333333
954,11-08-2019,22.61,14.28,5.6,0.54,7.56,,37.68333333,17.85,7,27,7.56,,37.68333333
955,12-08-2019,21,11.62,3.25,0.46,10.15,,35,14.525,4.0625,23,10.15,,35
956,13-08-2019,26.85,19.61,3.19,0.52,9.36,,44.75,24.5125,3.9875,26,9.36,,44.75
957,14-08-2019,24.65,18.83,2.78,0.68,10.07,,41.08333333,23.5375,3.475,34,10.07,,41.08333333
958,15-08-2019,23.12,15.59,4.03,0.64,8.91,,38.53333333,19.4875,5.0375,32,8.91,,38.53333333
959,16-08-2019,20.47,14.92,3.69,0.82,8.74,,34.11666667,18.65,4.6125,41,8.74,,41
960,17-08-2019,24.4,17.46,4.67,0.87,13.9,,40.66666667,21.825,5.8375,43.5,13.9,,43.5
961,18-08-2019,31.62,24.06,4.88,0.69,12.18,,52.7,30.075,6.1,34.5,12.18,,52.7
962,19-08-2019,22.23,18.51,4.5,0.62,11.15,,37.05,23.1375,5.625,31,11.15,,37.05
963,20-08-2019,35.08,25.59,7.09,0.94,10.15,,58.46666667,31.9875,8.8625,47,10.15,,58.46666667
964,21-08-2019,22.95,17.51,5.47,0.35,13.78,,38.25,21.8875,6.8375,17.5,13.78,,38.25
965,22-08-2019,19.89,13.56,3.33,0.75,10.4,,33.15,16.95,4.1625,37.5,10.4,,37.5
966,23-08-2019,20.22,12.99,2.49,0.65,9.72,,33.7,16.2375,3.1125,32.5,9.72,,33.7
967,24-08-2019,13.52,18.3,4.29,0.54,12.21,,22.53333333,22.875,5.3625,27,12.21,,27
968,25-08-2019,17.87,14.98,3.94,0.73,8.75,,29.78333333,18.725,4.925,36.5,8.75,,36.5
969,26-08-2019,20.62,25.84,4.94,0.87,12.83,,34.36666667,32.3,6.175,43.5,12.83,,43.5
970,27-08-2019,20.69,22.35,4.7,0.74,13.92,,34.48333333,27.9375,5.875,37,13.92,,37
971,28-08-2019,21.39,15.18,3.61,0.45,16.82,,35.65,18.975,4.5125,22.5,16.82,,35.65
972,29-08-2019,23.63,20.41,4.88,0.71,14.25,,39.38333333,25.5125,6.1,35.5,14.25,,39.38333333
973,30-08-2019,20.73,20.33,4.88,0.77,9.67,,34.55,25.4125,6.1,38.5,9.67,,38.5
974,31-08-2019,20.12,18.2,6.85,0.57,6.01,,33.53333333,22.75,8.5625,28.5,6.01,,33.53333333
975,01-09-2019,15.34,17.61,4.68,0.59,7.05,,25.56666667,22.0125,5.85,29.5,7.05,,29.5
976,02-09-2019,16.46,15.6,4.98,0.51,10.52,,27.43333333,19.5,6.225,25.5,10.52,,27.43333333
977,03-09-2019,14.46,19.68,10.86,0.51,7.16,,24.1,24.6,13.575,25.5,7.16,,25.5
978,04-09-2019,18.39,18.9,9.34,0.63,8.25,,30.65,23.625,11.675,31.5,8.25,,31.5
979,05-09-2019,14.81,17.18,7.6,0.56,11.76,,24.68333333,21.475,9.5,28,11.76,,28
980,06-09-2019,17.67,16.79,10.07,0.42,9.1,,29.45,20.9875,12.5875,21,9.1,,29.45
981,07-09-2019,21.31,15.47,10.62,0.49,9.85,,35.51666667,19.3375,13.275,24.5,9.85,,35.51666667
982,08-09-2019,11.08,12.99,5.69,0.53,13.08,,18.46666667,16.2375,7.1125,26.5,13.08,,26.5
983,09-09-2019,16.06,16.45,5.27,0.56,10.39,,26.76666667,20.5625,6.5875,28,10.39,,28
984,10-09-2019,15.91,15.37,6.55,0.5,14.33,,26.51666667,19.2125,8.1875,25,14.33,,26.51666667
985,11-09-2019,21.45,24.25,7.98,0.69,10.99,,35.75,30.3125,9.975,34.5,10.99,,35.75
986,12-09-2019,23.75,18.06,13.51,0.37,12.56,,39.58333333,22.575,16.8875,18.5,12.56,,39.58333333
987,13-09-2019,17.72,19.41,5.98,0.65,12.87,,29.53333333,24.2625,7.475,32.5,12.87,,32.5
988,14-09-2019,23.29,20.1,10.23,0.55,15.89,,38.81666667,25.125,12.7875,27.5,15.89,,38.81666667
989,15-09-2019,25.79,23.91,5.79,0.98,20.2,,42.98333333,29.8875,7.2375,49,20.2,,49
990,16-09-2019,24.71,20.76,4.18,0.49,18.76,,41.18333333,25.95,5.225,24.5,18.76,,41.18333333
991,17-09-2019,22.83,16.63,6.53,0.74,18.65,,38.05,20.7875,8.1625,37,18.65,,38.05
992,18-09-2019,21.33,30.72,4.18,1.02,25.44,,35.55,38.4,5.225,51,25.44,,51
993,19-09-2019,27.93,30.35,4.74,0.97,15.28,,46.55,37.9375,5.925,48.5,15.28,,48.5
994,20-09-2019,24.53,31.26,3.68,0.89,13.69,,40.88333333,39.075,4.6,44.5,13.69,,44.5
995,21-09-2019,26.58,26.15,4.01,0.76,18.78,,44.3,32.6875,5.0125,38,18.78,,44.3
996,22-09-2019,26.74,27.46,5.27,0.8,23.05,,44.56666667,34.325,6.5875,40,23.05,,44.56666667
997,23-09-2019,35.29,49.04,4.8,1.05,14.05,,58.81666667,61.3,6,52.5,14.05,,61.3
998,24-09-2019,29.74,36.61,4.01,0.73,18.09,,49.56666667,45.7625,5.0125,36.5,18.09,,49.56666667
999,25-09-2019,25.2,29.46,4.34,0.63,13.22,,42,36.825,5.425,31.5,13.22,,42
1000,26-09-2019,23.8,21.19,3.44,0.68,11.26,,39.66666667,26.4875,4.3,34,11.26,,39.66666667
1001,27-09-2019,22.55,21.22,3.63,0.47,12.24,,37.58333333,26.525,4.5375,23.5,12.24,,37.58333333
1002,28-09-2019,35.71,23.45,2.62,0.52,18.03,,59.51666667,29.3125,3.275,26,18.03,,59.51666667
1003,29-09-2019,45.32,31.84,3.34,1.05,13.19,,75.53333333,39.8,4.175,52.5,13.19,,75.53333333
1004,30-09-2019,59.73,40.47,5.87,1.47,12.3,,99.55,50.5875,7.3375,73.5,12.3,,99.55
1005,01-10-2019,54.46,30.56,4.03,1.03,16.66,,90.76666667,38.2,5.0375,51.5,16.66,,90.76666667
1006,02-10-2019,39.36,23.98,3.78,0.7,21.17,,65.6,29.975,4.725,35,21.17,,65.6
1007,03-10-2019,45.77,37.83,5,1.12,21.18,,76.28333333,47.2875,6.25,56,21.18,,76.28333333
1008,04-10-2019,48.65,39.8,6.19,0.97,20.91,,81.08333333,49.75,7.7375,48.5,20.91,,81.08333333
1009,05-10-2019,50.11,38.58,6.77,0.65,22.53,,83.51666667,48.225,8.4625,32.5,22.53,,83.51666667
1010,06-10-2019,60.64,38.43,4.53,0.83,22.7,,102.1333333,48.0375,5.6625,41.5,22.7,,102.1333333
1011,07-10-2019,67.32,35.18,4.73,0.66,28.51,,124.4,43.975,5.9125,33,28.51,,124.4
1012,08-10-2019,68.27,28.63,3.85,0.81,23.1,,127.5666667,35.7875,4.8125,40.5,23.1,,127.5666667
1013,09-10-2019,59.86,33.29,3.69,0.8,23.54,,99.76666667,41.6125,4.6125,40,23.54,,99.76666667
1014,10-10-2019,45.63,40.83,4.73,0.74,19.28,,76.05,51.0375,5.9125,37,19.28,,76.05
1015,11-10-2019,49.18,41.53,4.28,0.66,28.97,,81.96666667,51.9125,5.35,33,28.97,,81.96666667
1016,12-10-2019,54.81,42.62,4.97,0.96,24.6,,91.35,53.275,6.2125,48,24.6,,91.35
1017,13-10-2019,50.95,35.98,4.85,0.76,21.24,,84.91666667,44.975,6.0625,38,21.24,,84.91666667
1018,14-10-2019,60.26,23.95,4.2,0.58,20.27,,100.8666667,29.9375,5.25,29,20.27,,100.8666667
1019,15-10-2019,57.79,24.8,4.11,0.62,20.24,,96.31666667,31,5.1375,31,20.24,,96.31666667
1020,16-10-2019,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1021,17-10-2019,25.21,26.8,3.3,0.58,13.93,,42.01666667,33.5,4.125,29,13.93,,42.01666667
1022,18-10-2019,31.1,22.24,5.39,0.61,16.69,,51.83333333,27.8,6.7375,30.5,16.69,,51.83333333
1023,19-10-2019,25.07,19.14,3.75,0.56,20.81,,41.78333333,23.925,4.6875,28,20.81,,41.78333333
1024,20-10-2019,33.97,25.47,3.78,0.88,16.33,,56.61666667,31.8375,4.725,44,16.33,,56.61666667
1025,21-10-2019,29.11,24.11,3.84,0.59,17.51,,48.51666667,30.1375,4.8,29.5,17.51,,48.51666667
1026,22-10-2019,61.09,39.55,6.63,0.91,14.68,,103.6333333,49.4375,8.2875,45.5,14.68,,103.6333333
1027,23-10-2019,52.08,35.18,4.88,0.68,16.02,,86.8,43.975,6.1,34,16.02,,86.8
1028,24-10-2019,36.98,31.7,5.23,0.7,12.31,,61.63333333,39.625,6.5375,35,12.31,,61.63333333
1029,25-10-2019,31.35,32.7,3.93,0.72,14.07,,52.25,40.875,4.9125,36,14.07,,52.25
1030,26-10-2019,32.81,26.63,4.5,0.68,15.78,,54.68333333,33.2875,5.625,34,15.78,,54.68333333
1031,27-10-2019,120.22,27.24,8.26,0.75,19.13,,300.1692308,34.05,10.325,37.5,19.13,,300.1692308
1032,28-10-2019,106.56,26.56,7.88,0.62,21.05,,255.2,33.2,9.85,31,21.05,,255.2
1033,29-10-2019,51.28,31.99,5.91,0.81,20.83,,85.46666667,39.9875,7.3875,40.5,20.83,,85.46666667
1034,30-10-2019,46.88,31.5,4.6,0.65,20.15,,78.13333333,39.375,5.75,32.5,20.15,,78.13333333
1035,31-10-2019,30.63,21.34,4.92,0.61,20.91,,51.05,26.675,6.15,30.5,20.91,,51.05
1036,01-11-2019,30.11,24.88,6.33,0.6,19.04,,50.18333333,31.1,7.9125,30,19.04,,50.18333333
1037,02-11-2019,37.5,28.14,3.56,0.46,21.35,,62.5,35.175,4.45,23,21.35,,62.5
1038,03-11-2019,43.02,24.9,5.57,0.41,31.73,,71.7,31.125,6.9625,20.5,31.73,,71.7
1039,04-11-2019,74.48,31.9,8.32,0.52,35.8,,148.2666667,39.875,10.4,26,35.8,,148.2666667
1040,05-11-2019,118.53,44.51,13.65,0.83,40.12,,295.1,55.6375,17.0625,41.5,40.12,,295.1
1041,06-11-2019,129.78,52.58,10.31,1.22,32.68,,307.5230769,65.725,12.8875,61,32.68,,307.5230769
1042,07-11-2019,92.73,36,3.84,0.86,47.29,,209.1,45,4.8,43,47.29,,209.1
1043,08-11-2019,110.88,48.71,6.91,0.92,38.98,,269.6,60.8875,8.6375,46,38.98,,269.6
1044,09-11-2019,114.11,44.34,8.85,0.78,45.21,,280.3666667,55.425,11.0625,39,45.21,,280.3666667
1045,10-11-2019,116.29,34.87,12.31,0.73,57.88,,287.6333333,43.5875,15.3875,36.5,57.88,,287.6333333
1046,11-11-2019,49.52,30.9,6.83,0.76,42.75,,82.53333333,38.625,8.5375,38,42.75,,82.53333333
1047,12-11-2019,63.82,26.28,8.58,0.53,48.84,,112.7333333,32.85,10.725,26.5,48.84,,112.7333333
1048,13-11-2019,78.32,32.52,7.28,0.63,51.22,,161.0666667,40.65,9.1,31.5,51.22,,161.0666667
1049,14-11-2019,70.73,23.79,5.41,0.62,53.67,,135.7666667,29.7375,6.7625,31,53.67,,135.7666667
1050,15-11-2019,85.15,35.35,8.22,0.88,45.34,,183.8333333,44.1875,10.275,44,45.34,,183.8333333
1051,16-11-2019,66.17,38.2,6.44,0.74,40.73,,120.5666667,47.75,8.05,37,40.73,,120.5666667
1052,17-11-2019,68.66,33.91,9.02,0.62,53.91,,128.8666667,42.3875,11.275,31,53.91,,128.8666667
1053,18-11-2019,83.67,41.07,14.52,0.73,58.9,,178.9,51.3375,18.15,36.5,58.9,,178.9
1054,19-11-2019,106.46,34.66,10.12,0.76,69,,254.8666667,43.325,12.65,38,69,,254.8666667
1055,20-11-2019,108.78,36.53,6.23,0.82,51.46,,262.6,45.6625,7.7875,41,51.46,,262.6
1056,21-11-2019,98.06,45.16,6.95,0.99,41.31,,226.8666667,56.45,8.6875,49.5,41.31,,226.8666667
1057,22-11-2019,91.15,47.05,13.84,0.94,39.65,,203.8333333,58.8125,17.3,47,39.65,,203.8333333
1058,23-11-2019,96.15,55,17.25,0.94,37.16,,220.5,68.75,21.5625,47,37.16,,220.5
1059,24-11-2019,103.75,48.93,14.83,0.96,39.17,,245.8333333,61.1625,18.5375,48,39.17,,245.8333333
1060,25-11-2019,115.73,44.91,14.29,0.8,43.23,,285.7666667,56.1375,17.8625,40,43.23,,285.7666667
1061,26-11-2019,103.37,43.28,14.54,0.87,41.42,,244.5666667,54.1,18.175,43.5,41.42,,244.5666667
1062,27-11-2019,79.67,43.3,14.64,0.81,38.77,,165.5666667,54.125,18.3,40.5,38.77,,165.5666667
1063,28-11-2019,86.56,42.33,13.42,0.8,35.13,,188.5333333,52.9125,16.775,40,35.13,,188.5333333
1064,29-11-2019,74.44,43.03,12.35,0.84,31.89,,148.1333333,53.7875,15.4375,42,31.89,,148.1333333
1065,30-11-2019,68.95,41.56,12.18,0.8,33.4,,129.8333333,51.95,15.225,40,33.4,,129.8333333
1066,01-12-2019,72.81,36.45,12.95,0.86,27.81,,142.7,45.5625,16.1875,43,27.81,,142.7
1067,02-12-2019,50.31,28.6,10.72,0.61,23.75,,83.85,35.75,13.4,30.5,23.75,,83.85
1068,03-12-2019,66.35,42.44,11.81,0.94,21.95,,121.1666667,53.05,14.7625,47,21.95,,121.1666667
1069,04-12-2019,100.52,48.01,12.35,0.91,34.35,,235.0666667,60.0125,15.4375,45.5,34.35,,235.0666667
1070,05-12-2019,112.29,44.44,14.92,0.92,39.73,,274.3,55.55,18.65,46,39.73,,274.3
1071,06-12-2019,116.04,49.13,13.75,0.84,43.03,,286.8,61.4125,17.1875,42,43.03,,286.8
1072,07-12-2019,112.92,48.56,14.02,0.83,42.82,,276.4,60.7,17.525,41.5,42.82,,276.4
1073,08-12-2019,82.92,43.84,12.68,0.95,33.58,,176.4,54.8,15.85,47.5,33.58,,176.4
1074,09-12-2019,70.94,44.17,11.51,0.93,30,,136.4666667,55.2125,14.3875,46.5,30,,136.4666667
1075,10-12-2019,72.4,47.02,13.55,0.96,32.21,,141.3333333,58.775,16.9375,48,32.21,,141.3333333
1076,11-12-2019,82.6,53.01,13.31,1.11,33.9,,175.3333333,66.2625,16.6375,55.5,33.9,,175.3333333
1077,12-12-2019,72.74,50.45,12.19,0.87,28.95,,142.4666667,63.0625,15.2375,43.5,28.95,,142.4666667
1078,13-12-2019,39.79,31.86,12.65,0.86,34.61,,66.31666667,39.825,15.8125,43,34.61,,66.31666667
1079,14-12-2019,50.1,33.57,12.73,0.83,33.88,,83.5,41.9625,15.9125,41.5,33.88,,83.5
1080,15-12-2019,54.32,31.19,12.41,0.94,34.07,,90.53333333,38.9875,15.5125,47,34.07,,90.53333333
1081,16-12-2019,61.35,37.47,11.79,0.8,34.11,,104.5,46.8375,14.7375,40,34.11,,104.5
1082,17-12-2019,86.88,45.86,13.66,0.98,33.49,,189.6,57.325,17.075,49,33.49,,189.6
1083,18-12-2019,75.95,45.81,14.22,0.87,36.45,,153.1666667,57.2625,17.775,43.5,36.45,,153.1666667
1084,19-12-2019,54.74,53.35,13.94,1.13,39.37,,91.23333333,66.6875,17.425,56.5,39.37,,91.23333333
1085,20-12-2019,87.19,61.5,15.92,1.03,32.7,,190.6333333,76.875,19.9,51.5,32.7,,190.6333333
1086,21-12-2019,109.38,47.67,12.39,0.8,42.21,,264.6,59.5875,15.4875,40,42.21,,264.6
1087,22-12-2019,87.73,40.11,13.54,0.94,39.3,,192.4333333,50.1375,16.925,47,39.3,,192.4333333
1088,23-12-2019,99.79,41.19,12.95,0.8,39.28,,232.6333333,51.4875,16.1875,40,39.28,,232.6333333
1089,24-12-2019,73.44,34.72,13.22,0.69,40.97,,144.8,43.4,16.525,34.5,40.97,,144.8
1090,25-12-2019,86.25,29.58,12.27,0.78,45.43,,187.5,36.975,15.3375,39,45.43,,187.5
1091,26-12-2019,68,32.29,12.31,0.77,37.69,,126.6666667,40.3625,15.3875,38.5,37.69,,126.6666667
1092,27-12-2019,46.21,30.21,13.03,0.66,37.16,,77.01666667,37.7625,16.2875,33,37.16,,77.01666667
1093,28-12-2019,49.07,32.29,27.02,0.68,45.32,,81.78333333,40.3625,33.775,34,45.32,,81.78333333
1094,29-12-2019,106.57,31.26,21.24,0.77,50.33,,255.2333333,39.075,26.55,38.5,50.33,,255.2333333
1095,30-12-2019,78.79,38.73,13.59,0.89,47.11,,162.6333333,48.4125,16.9875,44.5,47.11,,162.6333333
1096,31-12-2019,53.26,31.97,12.79,0.79,33.83,,88.76666667,39.9625,15.9875,39.5,33.83,,88.76666667
1097,,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1098,01-01-2020,44.24,17.86,12.47,0.59,39.4,,73.73333333,22.325,15.5875,29.5,39.4,,73.73333333
1099,02-01-2020,37.5,35.7,12.79,0.89,23.25,,62.5,44.625,15.9875,44.5,23.25,,62.5
1100,03-01-2020,43.47,30.36,13.57,0.75,25.04,,72.45,37.95,16.9625,37.5,25.04,,72.45
1101,04-01-2020,61.15,27.21,12.25,0.74,42.82,,103.8333333,34.0125,15.3125,37,42.82,,103.8333333
1102,05-01-2020,62.09,22.29,23.12,0.63,46.07,,106.9666667,27.8625,28.9,31.5,46.07,,106.9666667
1103,06-01-2020,58.66,42.66,15.74,0.89,33.09,,97.76666667,53.325,19.675,44.5,33.09,,97.76666667
1104,07-01-2020,48.02,33.31,13.17,0.8,30.52,,80.03333333,41.6375,16.4625,40,30.52,,80.03333333
1105,08-01-2020,32.98,28.86,13.73,0.71,31.29,,54.96666667,36.075,17.1625,35.5,31.29,,54.96666667
1106,09-01-2020,55.31,30.06,14.26,0.76,26.46,,92.18333333,37.575,17.825,38,26.46,,92.18333333
1107,10-01-2020,79.9,25.71,15.59,0.62,43.02,,166.3333333,32.1375,19.4875,31,43.02,,166.3333333
1108,11-01-2020,78.64,36.87,21.25,0.73,45.18,,162.1333333,46.0875,26.5625,36.5,45.18,,162.1333333
1109,12-01-2020,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1110,13-01-2020,115,49.4,22.38,0.58,62.8,,283.3333333,61.75,27.975,29,62.8,,283.3333333
1111,14-01-2020,46.21,28.7,8.21,0.67,47.77,,77.01666667,35.875,10.2625,33.5,47.77,,77.01666667
1112,15-01-2020,46.21,28.7,8.21,0.67,41.06,,77.01666667,35.875,10.2625,33.5,41.06,,77.01666667
1113,16-01-2020,43.78,28.7,18.59,0.7,38.95,,72.96666667,35.875,23.2375,35,38.95,,72.96666667
1114,17-01-2020,36.25,40.85,15.11,0.61,29.64,,60.41666667,51.0625,18.8875,30.5,29.64,,60.41666667
1115,18-01-2020,33.8,24.05,13.13,0.46,32.86,,56.33333333,30.0625,16.4125,23,32.86,,56.33333333
1116,19-01-2020,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1117,20-01-2020,43.64,32.25,14.63,0.59,40.18,,72.73333333,40.3125,18.2875,29.5,40.18,,72.73333333
1118,21-01-2020,40.51,31.34,13.02,0.55,35.69,,67.51666667,39.175,16.275,27.5,35.69,,67.51666667
1119,22-01-2020,49.33,39.58,15.43,0.71,36.78,,82.21666667,49.475,19.2875,35.5,36.78,,82.21666667
1120,23-01-2020,65.85,50.67,16.89,0.8,29.45,,119.5,63.3375,21.1125,40,29.45,,119.5
1121,24-01-2020,81.35,60.33,18.19,0.85,26.57,,171.1666667,75.4125,22.7375,42.5,26.57,,171.1666667
1122,25-01-2020,90.33,53.3,19.83,0.71,32.39,,201.1,66.625,24.7875,35.5,32.39,,201.1
1123,26-01-2020,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1124,27-01-2020,55.37,45.97,18.97,0.75,45.74,,92.28333333,57.4625,23.7125,37.5,45.74,,92.28333333
1125,28-01-2020,59.69,38.9,17.28,0.72,45.36,,99.48333333,48.625,21.6,36,45.36,,99.48333333
1126,29-01-2020,86.67,52.8,26.05,0.86,29.01,,188.9,66,32.5625,43,29.01,,188.9
1127,30-01-2020,46.21,28.7,8.21,0.67,26.38,,77.01666667,35.875,10.2625,33.5,26.38,,77.01666667
1128,31-01-2020,63.41,31.18,11.17,0.58,43.88,,111.3666667,38.975,13.9625,29,43.88,,111.3666667
1129,01-02-2020,45.83,31.09,8.1,0.62,28.18,,76.38333333,38.8625,10.125,31,28.18,,76.38333333
1130,02-02-2020,41.98,24.26,7.53,0.67,25.22,,69.96666667,30.325,9.4125,33.5,25.22,,69.96666667
1131,03-02-2020,49.58,27.57,7.7,0.6,23.5,,82.63333333,34.4625,9.625,30,23.5,,82.63333333
1132,04-02-2020,32.4,28.56,9.17,0.57,27.88,,54,35.7,11.4625,28.5,27.88,,54
1133,05-02-2020,38.75,34.59,8.3,0.69,27.32,,64.58333333,43.2375,10.375,34.5,27.32,,64.58333333
